ticker,Company Name,Industry,sector,is_fo_stock,fo_category,stage,overall_setup_label,final_combined_score,change_1d_pct,change_1w_pct,change_1m_pct,change_ytd_pct,last_close
RELIANCE.NS,Reliance Industries Limited,Oil & Gas Refining & Marketing,Energy,True,F&O,Stage 4,watchlist,14.75,0.31,1.16,1.72,-16.27,1313.1
BDL.NS,Bharat Dynamics Limited,Aerospace & Defense,Industrials,True,F&O,Stage 4,watchlist,18.7,0.3,-8.02,-0.89,-15.08,1253.7
SBCL.NS,Shivalik Bimetal Controls Limited,Metal Fabrication,Industrials,False,Cash,Stage 2,watchlist,43.71,0.29,-0.21,35.35,147.84,1050.9
ACI.NS,Archean Chemical Industries Limited,Chemicals,Basic Materials,False,Cash,Stage 4,watchlist,2.0,0.29,0.86,-7.16,-10.39,494.1
ASTERDM.NS,Aster DM Healthcare Limited,Medical Care Facilities,Healthcare,False,Cash,Stage 2,watchlist,38.54,0.28,-0.29,-8.96,25.8,759.9
TIRUMALCHM.NS,Thirumalai Chemicals Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 4,watchlist,5.0,0.28,-0.71,-13.78,-31.68,159.82
PPLPHARMA.NS,Piramal Pharma Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 2,watchlist,41.58,0.27,1.18,5.57,25.84,213.78
MOSCHIP.NS,Moschip Technologies Limited,Technology,Technology,False,Cash,Stage 3,watchlist,16.54,0.27,5.01,3.48,6.75,215.84
GPPL.NS,Gujarat Pipavav Port Limited,Marine Shipping,Industrials,False,Cash,Not Sure,watchlist,31.32,0.26,-0.0,11.63,-6.97,164.44
BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,Packaged Foods,Consumer Defensive,False,Cash,Not Sure,watchlist,23.8,0.25,-6.14,8.74,-7.4,228.31
SRF.NS,SRF Limited,Conglomerates,Industrials,True,F&O,Stage 3,watchlist,2.74,0.25,0.6,-1.66,-14.69,2598.4
AARTIPHARM.NS,Aarti Pharmalabs Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 2,watchlist,51.56,0.24,3.66,25.69,16.78,867.25
SCI.NS,Shipping Corporation Of India Limited,Marine Shipping,Industrials,False,Cash,Failed Stage 2,watchlist,25.85,0.24,-0.1,-4.22,27.26,288.2
CANFINHOME.NS,Can Fin Homes Limited,Mortgage Finance,Financial Services,False,Cash,Stage 4,watchlist,10.61,0.24,-0.93,-1.79,-13.84,795.3
POLYPLEX.NS,Polyplex Corporation Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,50.73,0.23,1.28,6.61,42.27,1190.4
BLACKBUCK.NS,BLACKBUCK LIMITED,Software - Application,Technology,False,Cash,Not Sure,watchlist,21.79,0.23,-3.91,6.43,-13.77,581.65
JAIBALAJI.NS,Jai Balaji Industries Limited,Steel,Basic Materials,False,Cash,Stage 1,watchlist,13.69,0.23,2.95,11.46,-0.68,70.6
BHEL.NS,Bharat Heavy Electricals Limited,Specialty Industrial Machinery,Industrials,True,F&O,Stage 2,watchlist,55.39,0.22,2.89,3.77,47.15,427.5
IDFCFIRSTB.NS,IDFC First Bank Limited,Banks - Regional,Financial Services,True,F&O,Stage 2,watchlist,38.18,0.22,0.82,-0.77,-0.32,85.09
GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,45.97,0.21,-0.7,4.58,42.69,714.8
VIPIND.NS,VIP Industries Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 4,watchlist,18.64,0.21,-2.09,0.96,-20.56,304.4
MEDIASSIST.NS,Medi Assist Healthcare Services Limited,Healthcare,Healthcare,False,Cash,Stage 4,watchlist,10.89,0.21,-0.38,-5.3,-26.91,338.75
ATGL.NS,Adani Total Gas Limited,Utilities,Utilities,False,Cash,Failed Stage 2,watchlist,2.54,0.21,-4.47,-7.8,3.55,614.95
CENTRALBK.NS,Central Bank of India,Banks - Regional,Financial Services,False,Cash,Stage 4,watchlist,13.02,0.2,-1.49,-2.75,-17.46,30.37
GICRE.NS,General Insurance Corporation of India,Financial Services,Financial Services,False,Cash,Not Sure,watchlist,9.99,0.2,1.63,-1.18,-5.93,355.45
PFC.NS,Power Finance Corporation Limited,Credit Services,Financial Services,True,F&O,Stage 4,watchlist,5.0,0.2,-3.8,-16.61,-0.91,346.5
RESPONIND.NS,Responsive Industries Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 4,watchlist,5.0,0.2,-0.82,-14.69,-24.52,150.47
BAJFINANCE.NS,Bajaj Finance Limited,Credit Services,Financial Services,True,F&O,Stage 2,watchlist,53.48,0.19,-2.68,-8.1,9.18,1055.9
NOCIL.NS,NOCIL Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,45.57,0.19,2.94,-0.61,12.31,169.95
IKS.NS,Inventurus Knowledge Solutions Limited,Healthcare,Healthcare,False,Cash,Stage 2,watchlist,45.37,0.19,0.16,-5.51,3.68,1744.1
ANANTRAJ.NS,Anant Raj Limited,Real Estate,Real Estate,False,Cash,Stage 2,building_setup,50.73,0.18,-2.89,-6.59,6.75,588.85
NSLNISP.NS,NMDC Steel Limited,Steel,Basic Materials,False,Cash,Stage 2,watchlist,35.67,0.18,10.26,3.82,3.63,45.69
MOTILALOFS.NS,Motilal Oswal Financial Services Limited,Capital Markets,Financial Services,True,F&O,Stage 2,watchlist,40.78,0.16,-2.15,18.19,21.88,1017.6
WHEELS.NS,Wheels India Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 2,watchlist,37.12,0.16,3.85,9.62,80.71,1544.3
GNFC.NS,Gujarat Narmada Valley Fertilizers and Chemicals Limited,Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,34.37,0.16,-1.25,11.01,17.62,576.95
KPIL.NS,Kalpataru Projects International Limited,Engineering & Construction,Industrials,False,Cash,Stage 2,watchlist,34.84,0.15,1.38,10.22,18.27,1410.5
HBLENGINE.NS,HBL Engineering Limited,Electrical Equipment & Parts,Industrials,False,Cash,Stage 4,watchlist,17.62,0.15,-3.47,-9.46,-28.0,660.2
HUBTOWN.NS,Hubtown Limited,Real Estate,Real Estate,False,Cash,Stage 4,watchlist,5.89,0.15,-4.19,-4.26,-29.56,180.6
PTC.NS,PTC India Limited,Utilities,Utilities,False,Cash,Stage 1,watchlist,4.14,0.15,-1.17,-4.45,9.56,155.44
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Drug Manufacturers - Specialty & Generic,Healthcare,True,F&O,Failed Stage 2,watchlist,45.92,0.14,1.7,-1.64,13.26,1931.7
LAURUSLABS.NS,Laurus Labs Limited,Drug Manufacturers - Specialty & Generic,Healthcare,True,F&O,Stage 2,watchlist,54.26,0.13,-1.22,0.76,68.03,1864.0
BALRAMCHIN.NS,Balrampur Chini Mills Limited,Consumer Defensive,Consumer Defensive,False,Cash,Stage 2,watchlist,34.06,0.13,-0.68,1.68,52.81,669.75
JSL.NS,Jindal Stainless Limited,Steel,Basic Materials,False,Cash,Not Sure,watchlist,17.68,0.12,3.08,0.32,-13.45,734.9
AMBUJACEM.NS,Ambuja Cements Limited,Building Materials,Basic Materials,True,F&O,Stage 4,watchlist,9.69,0.12,-3.94,-7.65,-27.69,402.7
MOIL.NS,MOIL Limited,Basic Materials,Basic Materials,False,Cash,Stage 4,watchlist,5.79,0.12,-6.55,-11.33,-31.11,250.72
ESCORTS.NS,Escorts Kubota Limited,Farm & Heavy Construction Machinery,Industrials,False,Cash,Stage 4,watchlist,20.27,0.11,-1.55,-2.64,-19.67,3019.4
SONATSOFTW.NS,Sonata Software Limited,Information Technology Services,Technology,False,Cash,Not Sure,watchlist,18.61,0.1,-3.39,-17.1,-18.53,289.3
LUPIN.NS,Lupin Limited,Drug Manufacturers - Specialty & Generic,Healthcare,True,F&O,Stage 1,watchlist,10.0,0.1,-1.36,-10.57,3.24,2155.2
AVANTEL.NS,Avantel Limited,Communication Equipment,Technology,False,Cash,Stage 3,watchlist,24.62,0.09,-0.08,-4.42,0.34,156.81
SWARAJENG.NS,Swaraj Engines Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 3,watchlist,20.62,0.09,-0.23,-1.6,-2.4,3540.9
COLPAL.NS,Colgate Palmolive (India) Limited,Household & Personal Products,Consumer Defensive,True,F&O,Stage 1,watchlist,4.76,0.09,0.08,-7.39,-10.05,1861.5
SANOFI.NS,Sanofi India Limited,Drug Manufacturers - General,Healthcare,False,Cash,Stage 4,watchlist,21.79,0.08,-1.06,-6.98,-21.9,3157.4
KRBL.NS,KRBL Limited,Packaged Foods,Consumer Defensive,False,Cash,Stage 2,watchlist,37.53,0.07,-5.14,15.14,7.31,424.4
NORTHARC.NS,Northern Arc Capital Limited,Credit Services,Financial Services,False,Cash,Stage 2,watchlist,35.52,0.07,2.11,5.14,19.79,299.7
NMDC.NS,NMDC Limited,Steel,Basic Materials,True,F&O,Failed Stage 2,watchlist,15.98,0.07,-2.79,1.84,5.61,85.75
ANANDRATHI.NS,Anand Rathi Wealth Limited,Asset Management,Financial Services,False,Cash,Stage 2,watchlist,45.65,0.06,0.87,8.08,42.34,2198.3
TATACHEM.NS,Tata Chemicals Limited,Chemicals,Basic Materials,False,Cash,Stage 4,watchlist,2.0,0.06,-0.58,-5.14,-14.31,633.95
DBL.NS,Dilip Buildcon Limited,Engineering & Construction,Industrials,False,Cash,Stage 4,watchlist,1.59,0.06,-4.55,-15.45,-16.64,395.05
SHRIPISTON.NS,Shriram Pistons & Rings Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 2,watchlist,45.96,0.05,-0.21,4.49,46.7,4600.4
CHALET.NS,Chalet Hotels Limited,Lodging,Consumer Cyclical,False,Cash,Stage 1,watchlist,31.1,0.05,-1.59,8.76,-0.19,897.95
RADICO.NS,Radico Khaitan Limited,Consumer Defensive,Consumer Defensive,False,Cash,Stage 2,watchlist,36.66,0.04,-2.99,0.59,37.87,4476.2
EQUITASBNK.NS,Equitas Small Finance Bank Limited,Banks - Regional,Financial Services,False,Cash,Failed Stage 2,watchlist,21.3,0.04,-2.37,-3.84,14.73,73.45
KANSAINER.NS,Kansai Nerolac Paints Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 3,watchlist,15.57,0.04,-3.23,-2.06,-17.76,194.82
DATAPATTNS.NS,Data Patterns (India) Limited,Aerospace & Defense,Industrials,False,Cash,Stage 2,watchlist,40.58,0.03,-5.5,-0.83,74.02,4516.7
CASTROLIND.NS,Castrol India Limited,Oil & Gas Refining & Marketing,Energy,False,Cash,Stage 1,watchlist,38.36,0.03,-0.36,2.8,3.69,186.08
LEMONTREE.NS,Lemon Tree Hotels Limited,Lodging,Consumer Cyclical,False,Cash,Stage 4,watchlist,8.48,0.03,-2.36,-6.28,-32.32,106.18
SKFINDIA.NS,SKF India Limited,Tools & Accessories,Industrials,False,Cash,Stage 4,watchlist,6.53,0.03,-3.47,2.6,-15.44,1532.1
LT.NS,Larsen & Toubro Limited,Engineering & Construction,Industrials,True,F&O,Stage 1,watchlist,1.04,0.02,-1.41,-0.23,-2.91,3981.0
TSFINV.NS,TSF INVESTMENTS LIMITED,Asset Management,Financial Services,False,Cash,Stage 4,watchlist,6.44,0.01,-1.83,-12.96,-7.99,403.15
VRLLOG.NS,VRL Logistics Limited,Industrials,Industrials,False,Cash,Stage 2,watchlist,52.83,0.0,4.75,6.99,13.46,299.85
BANSALWIRE.NS,Bansal Wire Industries Limited,Steel,Basic Materials,False,Cash,Stage 2,watchlist,36.05,0.0,-0.23,1.6,4.7,319.75
GODREJCP.NS,Godrej Consumer Products Limited,Household & Personal Products,Consumer Defensive,True,F&O,Stage 4,watchlist,5.79,0.0,-1.93,-14.0,-26.13,905.0
FORTIS.NS,Fortis Healthcare Limited,Medical Care Facilities,Healthcare,True,F&O,Stage 1,watchlist,4.82,0.0,0.13,-1.91,1.71,915.0
METROPOLIS.NS,Metropolis Healthcare Limited,Diagnostics & Research,Healthcare,False,Cash,Stage 2,watchlist,43.61,-0.01,2.09,-0.39,23.02,582.2
BIOCON.NS,Biocon Limited,Biotechnology,Healthcare,True,F&O,Failed Stage 2,watchlist,25.45,-0.01,-3.95,-4.98,3.54,401.0
ASAHIINDIA.NS,Asahi India Glass Limited,Auto Parts,Consumer Cyclical,False,Cash,Not Sure,watchlist,26.94,-0.02,-0.01,5.91,-4.67,951.05
IRFC.NS,Indian Railway Finance Corporation Limited,Credit Services,Financial Services,True,F&O,Stage 4,watchlist,8.79,-0.02,-3.76,-7.95,-33.73,82.48
UNITDSPR.NS,United Spirits Limited,Consumer Defensive,Consumer Defensive,True,F&O,Failed Stage 2,watchlist,30.8,-0.03,-4.48,-3.64,5.93,1469.5
NAVNETEDUL.NS,Navneet Education Limited,Communication Services,Communication Services,False,Cash,Stage 1,watchlist,5.0,-0.03,0.6,4.1,-4.71,133.91
VMART.NS,V-Mart Retail Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 2,watchlist,35.46,-0.04,-0.28,9.62,21.96,849.95
BALMLAWRIE.NS,Balmer Lawrie & Company Limited,Conglomerates,Industrials,False,Cash,Stage 3,watchlist,18.99,-0.04,-0.37,0.94,-2.38,176.06
CARRARO.NS,Carraro India Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 2,watchlist,53.62,-0.05,0.72,0.3,3.48,542.0
JINDALSTEL.NS,JINDAL STEEL LIMITED,Steel,Basic Materials,True,F&O,Failed Stage 2,watchlist,14.03,-0.05,-1.36,3.33,8.71,1159.4
REFEX.NS,Refex Industries Limited,Energy,Energy,False,Cash,Stage 3,watchlist,9.85,-0.05,-6.54,-9.43,6.44,277.45
ZAGGLE.NS,Zaggle Prepaid Ocean Services Limited,Software - Infrastructure,Technology,False,Cash,Stage 4,watchlist,8.79,-0.05,-3.37,-9.57,-46.93,184.33
AFCONS.NS,Afcons Infrastructure Limited,Engineering & Construction,Industrials,False,Cash,Stage 4,watchlist,8.36,-0.05,0.02,1.24,-26.94,285.1
ULTRACEMCO.NS,UltraTech Cement Limited,Building Materials,Basic Materials,True,F&O,Stage 1,watchlist,25.36,-0.06,-2.77,-5.45,-2.31,11393.0
JBMA.NS,JBM Auto Limited,Auto Parts,Consumer Cyclical,False,Cash,Failed Stage 2,watchlist,10.24,-0.06,-4.88,-5.79,-0.66,621.5
TVSMOTOR.NS,TVS Motor Company Limited,Auto Manufacturers,Consumer Cyclical,True,F&O,Stage 2,watchlist,55.51,-0.07,-5.91,-3.67,11.08,4200.0
QUESS.NS,Quess Corp Limited,Industrials,Industrials,False,Cash,Stage 2,watchlist,29.63,-0.07,2.31,18.52,90.61,379.25
ROSSARI.NS,Rossari Biotech Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 4,watchlist,6.61,-0.07,-4.77,-7.16,-17.7,476.2
BAJAJHFL.NS,Bajaj Housing Finance Limited,Mortgage Finance,Financial Services,False,Cash,Stage 4,watchlist,14.96,-0.08,-1.53,-4.97,-13.87,82.78
DODLA.NS,Dodla Dairy Limited,Consumer Defensive,Consumer Defensive,False,Cash,Stage 4,watchlist,9.12,-0.08,-2.62,2.07,-13.19,1065.3
ISGEC.NS,Isgec Heavy Engineering Limited,Specialty Industrial Machinery,Industrials,False,Cash,Stage 4,watchlist,10.0,-0.09,1.07,-6.58,-13.51,777.55
TRENT.NS,Trent Limited,Consumer Cyclical,Consumer Cyclical,True,F&O,Not Sure,watchlist,6.98,-0.09,-1.92,-8.22,-0.29,2852.3
DBREALTY.NS,Valor Estate Limited,Real Estate,Real Estate,False,Cash,Stage 4,watchlist,0.0,-0.09,-3.32,-8.95,-12.65,102.81
GRWRHITECH.NS,Garware Hi-Tech Films Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,45.17,-0.1,1.22,-1.69,132.35,7202.5
VENUSPIPES.NS,Venus Pipes & Tubes Limited,Steel,Basic Materials,False,Cash,Stage 2,watchlist,37.04,-0.11,-1.93,-1.77,38.22,1605.0
GHCL.NS,GHCL Limited,Chemicals,Basic Materials,False,Cash,Stage 4,watchlist,18.1,-0.11,-0.63,-2.25,-20.46,435.1
ITC.NS,ITC Limited,Consumer Defensive,Consumer Defensive,True,F&O,Stage 4,watchlist,0.0,-0.11,-1.46,-7.85,-23.24,266.3
AUBANK.NS,AU Small Finance Bank Limited,Banks - Regional,Financial Services,True,F&O,Stage 2,watchlist,46.89,-0.12,-3.2,1.78,7.95,1077.9
INDIGOPNTS.NS,Indigo Paints Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 1,watchlist,31.28,-0.12,-1.27,7.51,-1.35,1171.0
BALKRISIND.NS,Balkrishna Industries Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 1,watchlist,30.39,-0.12,0.02,-6.53,1.08,2329.1
VINATIORGA.NS,Vinati Organics Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 4,watchlist,23.13,-0.12,-0.58,-0.44,-17.71,1313.8
WHIRLPOOL.NS,Whirlpool of India Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,False,Cash,Stage 4,watchlist,13.01,-0.12,4.31,-1.89,-9.59,800.2
TATASTEEL.NS,Tata Steel Limited,Steel,Basic Materials,True,F&O,Not Sure,watchlist,6.05,-0.12,-2.21,-3.72,3.16,183.85
HUDCO.NS,Housing & Urban Development Corporation Limited,Credit Services,Financial Services,False,Cash,Stage 3,watchlist,17.72,-0.13,-4.6,-11.62,-19.46,178.35
ETERNAL.NS,ETERNAL LIMITED,Consumer Cyclical,Consumer Cyclical,True,F&O,Stage 2,watchlist,49.61,-0.14,0.09,4.77,15.33,327.3
GMRAIRPORT.NS,GMR AIRPORTS LIMITED,Industrials,Industrials,True,F&O,Stage 1,watchlist,11.56,-0.14,-4.92,-11.8,-10.91,93.99
SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,Solar,Technology,False,Cash,Stage 4,watchlist,6.16,-0.14,-6.48,-9.19,-12.95,187.16
SHANTIGEAR.NS,Shanthi Gears Limited,Specialty Industrial Machinery,Industrials,False,Cash,Stage 2,watchlist,42.99,-0.15,-5.64,29.39,15.17,529.85
HEIDELBERG.NS,HeidelbergCement India Limited,Building Materials,Basic Materials,False,Cash,Not Sure,watchlist,25.97,-0.15,-2.47,1.11,-9.59,157.87
MARATHON.NS,Marathon Nextgen Realty Limited,Real Estate,Real Estate,False,Cash,Not Sure,watchlist,16.41,-0.16,3.42,10.82,-20.35,433.8
KTKBANK.NS,The Karnataka Bank Limited,Banks - Regional,Financial Services,False,Cash,Stage 2,watchlist,44.54,-0.17,-2.18,11.59,59.65,330.35
TIIL.NS,Technocraft Industries (India) Limited,Tools & Accessories,Industrials,False,Cash,Stage 2,watchlist,39.81,-0.17,-3.68,23.61,45.9,3262.0
TMB.NS,Tamilnad Mercantile Bank Limited,Banks - Regional,Financial Services,False,Cash,Stage 2,watchlist,37.49,-0.17,1.0,5.81,77.78,906.6
PIIND.NS,PI Industries Limited,Agricultural Inputs,Basic Materials,True,F&O,Stage 4,watchlist,9.08,-0.17,-4.6,-13.78,-25.27,2393.0
PTCIL.NS,PTC Industries Limited,Metal Fabrication,Industrials,False,Cash,Stage 2,watchlist,48.82,-0.18,8.59,25.5,23.77,22715.0
JUBLCPL.NS,Jubilant Agri and Consumer Products Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 1,watchlist,26.65,-0.18,3.56,17.82,-2.25,2217.9
LGBBROSLTD.NS,LG Balakrishnan & Bros Limited,Auto Parts,Consumer Cyclical,False,Cash,Not Sure,watchlist,23.84,-0.18,0.65,13.41,-3.66,1699.9
ROSSTECH.NS,Rossell Techsys Limited,Aerospace & Defense,Industrials,False,Cash,Stage 2,watchlist,49.4,-0.19,3.1,6.56,80.9,1134.0
JINDALSAW.NS,Jindal Saw Limited,Steel,Basic Materials,False,Cash,Stage 2,watchlist,44.78,-0.19,2.22,16.93,86.31,309.15
BAYERCROP.NS,Bayer Cropscience Limited,Agricultural Inputs,Basic Materials,False,Cash,Stage 1,watchlist,3.14,-0.2,-2.69,-6.83,-11.18,3979.5
VSTIND.NS,VST Industries Limited,Consumer Defensive,Consumer Defensive,False,Cash,Stage 4,watchlist,0.0,-0.2,-1.59,-6.16,-14.9,207.59
TATATECH.NS,Tata Technologies Limited,Information Technology Services,Technology,False,Cash,Stage 2,watchlist,29.5,-0.21,2.49,6.65,28.17,813.25
CHAMBLFERT.NS,Chambal Fertilizers & Chemicals Limited,Agricultural Inputs,Basic Materials,False,Cash,Not Sure,watchlist,0.0,-0.21,-3.77,-8.27,-13.17,411.45
AADHARHFC.NS,Aadhar Housing Finance Limited,Mortgage Finance,Financial Services,False,Cash,Stage 3,watchlist,14.31,-0.22,1.07,-3.53,-1.25,475.4
GLAND.NS,Gland Pharma Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 2,watchlist,50.15,-0.23,-1.2,11.88,68.51,2868.4
GREENLAM.NS,Greenlam Industries Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,False,Cash,Failed Stage 2,watchlist,18.87,-0.23,-2.12,-2.28,0.01,242.06
DCMSHRIRAM.NS,DCM Shriram Limited,Conglomerates,Industrials,False,Cash,Stage 3,watchlist,0.58,-0.23,-2.1,0.13,-18.43,1028.0
PATANJALI.NS,Patanjali Foods Limited,Packaged Foods,Consumer Defensive,True,F&O,Stage 4,watchlist,0.0,-0.23,-0.9,-3.51,-36.92,345.0
NBCC.NS,NBCC (India) Limited,Engineering & Construction,Industrials,True,F&O,Stage 4,watchlist,0.0,-0.23,-4.22,-9.76,-29.81,85.0
OFSS.NS,Oracle Financial Services Software Limited,Software - Infrastructure,Technology,True,F&O,Stage 2,watchlist,43.06,-0.24,3.03,4.81,62.68,12158.0
DLF.NS,DLF Limited,Real Estate,Real Estate,True,F&O,Failed Stage 2,watchlist,25.41,-0.24,0.16,4.69,-1.36,673.55
AURIONPRO.NS,Aurionpro Solutions Limited,Software - Application,Technology,False,Cash,Stage 4,watchlist,5.0,-0.24,-1.1,-6.16,-34.65,693.0
MARINE.NS,Marine Electricals (India) Limited,Electrical Equipment & Parts,Industrials,False,Cash,Stage 2,watchlist,46.77,-0.25,14.9,43.55,103.86,431.5
KPEL.NS,K.P. Energy Limited,Engineering & Construction,Industrials,False,Cash,Stage 4,watchlist,0.0,-0.25,-3.68,-25.3,-31.11,241.14
FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,64.71,-0.26,-0.09,2.49,28.65,4727.7
ACE.NS,Action Construction Equipment Limited,Farm & Heavy Construction Machinery,Industrials,False,Cash,Stage 2,watchlist,56.81,-0.27,-5.88,-0.7,15.57,1090.9
WAAREEENER.NS,Waaree Energies Limited,Solar,Technology,True,F&O,Stage 4,watchlist,0.0,-0.27,-2.05,-3.33,-12.66,2581.1
NEULANDLAB.NS,Neuland Laboratories Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 2,watchlist,54.2,-0.28,-2.48,19.13,52.74,22960.0
SIEMENS.NS,Siemens Limited,Specialty Industrial Machinery,Industrials,True,F&O,Stage 2,watchlist,53.31,-0.28,-0.6,0.46,30.65,4018.9
GALAXYSURF.NS,Galaxy Surfactants Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,51.84,-0.28,-4.95,12.24,10.53,2223.1
POONAWALLA.NS,Poonawalla Fincorp Limited,Credit Services,Financial Services,False,Cash,Failed Stage 2,watchlist,24.49,-0.28,-2.75,-2.13,-4.87,459.65
UTIAMC.NS,UTI Asset Management Company Limited,Asset Management,Financial Services,False,Cash,Stage 4,watchlist,13.15,-0.28,-2.25,-3.53,-18.18,877.0
BORORENEW.NS,BOROSIL RENEWABLES LIMITED,Solar,Technology,False,Cash,Failed Stage 2,watchlist,4.15,-0.28,-5.93,-11.32,-8.02,495.75
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Consumer Defensive,True,F&O,Not Sure,watchlist,2.33,-0.28,-0.35,-5.21,2.62,3813.4
KARURVYSYA.NS,Karur Vysya Bank Limited,Banks - Regional,Financial Services,False,Cash,Stage 2,watchlist,50.96,-0.29,-2.19,1.51,29.66,346.6
CYIENTDLM.NS,Cyient DLM Limited,Electronic Components,Technology,False,Cash,Stage 2,watchlist,37.49,-0.29,7.12,28.05,106.16,854.75
IEX.NS,Indian Energy Exchange Limited,Capital Markets,Financial Services,True,F&O,Not Sure,watchlist,9.25,-0.29,-2.57,-8.0,-8.4,118.86
GRASIM.NS,Grasim Industries Limited,Building Materials,Basic Materials,True,F&O,Stage 2,watchlist,36.95,-0.31,-0.15,5.33,15.9,3294.9
RPSGVENT.NS,RPSG VENTURES LIMITED,Information Technology Services,Technology,False,Cash,Failed Stage 2,watchlist,18.42,-0.31,-3.32,-12.52,12.41,839.7
POKARNA.NS,Pokarna Limited,Building Products & Equipment,Industrials,False,Cash,Failed Stage 2,watchlist,6.32,-0.31,-3.48,-9.83,-0.02,839.35
CHEMPLASTS.NS,Chemplast Sanmar Limited,Chemicals,Basic Materials,False,Cash,Stage 4,watchlist,2.0,-0.31,-4.5,-12.64,-33.67,169.83
NYKAA.NS,FSN E-Commerce Ventures Limited,Consumer Cyclical,Consumer Cyclical,True,F&O,Stage 2,watchlist,55.04,-0.32,-0.76,-1.49,26.96,337.4
PRIVISCL.NS,Privi Speciality Chemicals Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,43.34,-0.32,-3.56,-8.88,19.49,3335.3
CUMMINSIND.NS,Cummins India Limited,Specialty Industrial Machinery,Industrials,True,F&O,Failed Stage 2,watchlist,24.31,-0.32,-2.14,-8.32,15.29,5088.5
ITI.NS,ITI Limited,Communication Equipment,Technology,False,Cash,Stage 3,watchlist,10.0,-0.32,-3.9,-5.27,-13.88,267.7
LINDEINDIA.NS,Linde India Limited,Specialty Chemicals,Basic Materials,False,Cash,Not Sure,watchlist,5.0,-0.32,-3.73,-11.08,7.71,6352.5
INDIANB.NS,Indian Bank,Banks - Regional,Financial Services,True,F&O,Stage 2,building_setup,58.19,-0.33,-1.15,4.0,7.8,878.8
SUNDRMFAST.NS,Sundram Fasteners Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 2,watchlist,56.96,-0.33,-3.01,20.93,27.53,1200.7
VISHNU.NS,Vishnu Chemicals Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,41.23,-0.33,3.09,11.08,19.87,659.55
AXISBANK.NS,Axis Bank Limited,Banks - Regional,Financial Services,True,F&O,Stage 1,watchlist,19.02,-0.33,-0.09,-0.63,-1.53,1253.9
ABBOTINDIA.NS,Abbott India Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 1,watchlist,29.48,-0.34,-1.92,-6.4,-6.43,26045.0
MRF.NS,MRF Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 4,watchlist,26.39,-0.34,-1.23,-0.65,-12.82,131880.0
KPITTECH.NS,KPIT Technologies Limited,Software - Infrastructure,Technology,True,F&O,Stage 4,watchlist,8.79,-0.34,-0.34,-5.22,-48.91,588.0
SUNTV.NS,Sun TV Network Limited,Communication Services,Communication Services,False,Cash,Stage 4,watchlist,5.0,-0.34,-0.98,-7.36,-20.24,460.6
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,True,F&O,Stage 1,watchlist,24.79,-0.35,1.63,6.41,-4.36,423.5
BHAGCHEM.NS,Bhagiradha Chemicals & Industries Limited,Agricultural Inputs,Basic Materials,False,Cash,Stage 2,watchlist,18.27,-0.35,-6.45,-6.29,30.19,268.1
