snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-08-10,MEDANTA.NS,Global Health Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,10,116.586,watchlist,weekly_breakout,watchlist,67.93,Stage 2 - Advancing,62.93,Very Strong,Volume Normal,Volume Normal (1.37x vs 10W Avg),18.28,Outperformed Nifty by 18.28% in 3 Months,18.28,37.89,1.22,1.47,1.37,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-08-10,DIVISLAB.NS,Divi's Laboratories Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-07,,11,116.324,watchlist,weekly_breakout,watchlist,67.87,Stage 2 - Extended,57.87,Very Strong,Volume Normal,Volume Normal (1.01x vs 10W Avg),15.26,Outperformed Nifty by 15.26% in 3 Months,15.26,42.96,1.57,0.72,1.01,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Extended;Wide Risk;Low Liquidity"
2026-08-10,NYKAA.NS,FSN E-Commerce Ventures Limited,Consumer Cyclical,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,12,116.034,watchlist,weekly_breakout,watchlist,67.67,Stage 2 - Advancing,65.67,Very Strong,Volume Normal,Volume Normal (1.48x vs 10W Avg),16.61,Outperformed Nifty by 16.61% in 3 Months,16.61,21.49,1.09,0.96,1.48,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-08-10,SUPRAJIT.NS,Suprajit Engineering Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,14,115.316,watchlist,weekly_breakout,watchlist,66.58,Stage 2 - Advancing,61.58,Very Strong,Volume Expanding,Volume Expanding (2.24x vs 10W Avg),21.86,Outperformed Nifty by 21.86% in 3 Months,21.86,18.41,1.37,3.72,2.24,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-08-10,RAINBOW.NS,Rainbow Childrens Medicare Limited,Medical Care Facilities,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,18,114.128,watchlist,weekly_breakout,watchlist,65.64,Stage 2 - Advancing,60.64,Very Strong,Volume Normal,Volume Normal (1.40x vs 10W Avg),13.08,Outperformed Nifty by 13.08% in 3 Months,13.08,41.52,1.12,0.86,1.4,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-08-10,AUROPHARMA.NS,Aurobindo Pharma Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,3,113.478,watchlist,weekly_breakout,watchlist,73.64,Stage 2 - Advancing,63.64,Strong,Volume Normal,Volume Normal (1.33x vs 10W Avg),4.9,Outperformed Nifty by 4.9% in 3 Months,4.9,43.0,1.02,0.99,1.33,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-08-10,EICHERMOT.NS,Eicher Motors Limited,Auto Manufacturers,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,25,113.25,watchlist,weekly_breakout,watchlist,65.0,Stage 2 - Advancing,60.0,Strong,Volume Drying Up,Volume Drying Up (0.71x vs 10W Avg),9.41,Outperformed Nifty by 9.41% in 3 Months,9.41,16.62,1.06,0.54,0.71,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-10,SUNDRMFAST.NS,Sundram Fasteners Limited,Auto Parts,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-08-07,,23,112.78,watchlist,weekly_breakout,watchlist,65.15,Stage 2 - Extended,60.15,Very Strong,Volume Expanding,Volume Expanding (2.67x vs 10W Avg),26.94,Outperformed Nifty by 26.94% in 3 Months,26.94,25.71,1.55,1.21,2.67,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Extended;Low Liquidity"
2026-08-10,HARSHA.NS,Harsha Engineers International Limited,Tools & Accessories,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,13,112.72,watchlist,weekly_near_pivot,watchlist,67.35,Stage 2 - Advancing,67.35,Strong,Volume Drying Up,Volume Normal (0.97x vs 10W Avg),1.72,Outperformed Nifty by 1.72% in 3 Months,1.72,17.53,0.69,2.9,0.97,True,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_strong, flags=Low Liquidity"
2026-08-10,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-08-07,,7,112.54,watchlist,weekly_breakout,watchlist,68.95,Stage 2 - Advancing,58.95,Neutral,Volume Drying Up,Volume Drying Up (0.84x vs 10W Avg),-0.52,Underperformed Nifty by 0.52% in 3 Months,-0.52,18.99,1.23,0.72,0.84,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
