snapshot_date,ticker,Company Name,Industry,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,current_rank,interesting_priority,daily_setup_bucket,weekly_setup_bucket,combined_bucket,final_combined_score,public_stage_label,structure_score,relative_strength_label,volume_pattern_label,volume_pattern_display,nifty_3m_outperformance_pct,nifty_3m_outperformance_label,rs_3m_pct,rs_6m_pct,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes
2026-07-13,FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-12,,6,119.038,watchlist,weekly_breakout,watchlist,75.19,Stage 2 - Advancing,70.19,Very Strong,Volume Normal,Volume Normal (1.13x vs 10W Avg),14.81,Outperformed Nifty by 14.81% in 3 Months,14.81,20.99,1.25,1.05,1.13,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-07-13,SONACOMS.NS,Sona BLW Precision Forgings Limited,Auto Parts,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-12,,28,118.972,watchlist,weekly_breakout,watchlist,67.36,Stage 2 - Advancing,65.36,Very Strong,Volume Normal,Volume Normal (0.89x vs 10W Avg),15.16,Outperformed Nifty by 15.16% in 3 Months,15.16,54.62,1.2,0.81,0.89,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Low Liquidity"
2026-07-13,FINEORG.NS,Fine Organic Industries Limited,Specialty Chemicals,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-12,,20,118.462,watchlist,weekly_near_pivot,watchlist,69.81,Stage 2 - Advancing,64.81,Strong,Volume Drying Up,Volume Drying Up (0.64x vs 10W Avg),1.84,Outperformed Nifty by 1.84% in 3 Months,1.84,27.09,0.76,0.34,0.64,True,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-13,PGHL.NS,Procter & Gamble Health Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-12,,8,118.192,watchlist,weekly_breakout,watchlist,73.46,Stage 2 - Advancing,63.46,Very Strong,Volume Normal,Volume Normal (1.49x vs 10W Avg),38.36,Outperformed Nifty by 38.36% in 3 Months,38.36,31.73,0.97,1.53,1.49,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Low Liquidity"
2026-07-13,LTF.NS,L&T Finance Limited,Credit Services,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-12,,13,116.666,watchlist,weekly_breakout,watchlist,72.08,Stage 2 - Advancing,67.08,Very Strong,Volume Expanding,Volume Expanding (1.83x vs 10W Avg),16.32,Outperformed Nifty by 16.32% in 3 Months,16.32,17.23,1.48,3.35,1.83,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Low Liquidity"
2026-07-13,DIACABS.NS,Diamond Power Infrastructure Limited,Specialty Industrial Machinery,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-07-12,,19,114.81,watchlist,weekly_breakout,watchlist,70.3,Stage 2 - Extended,60.3,Very Strong,Volume Expanding,Volume Expanding (1.69x vs 10W Avg),52.73,Outperformed Nifty by 52.73% in 3 Months,52.73,76.43,1.25,0.55,1.69,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Loose Structure;Extended;Wider Risk;Low Liquidity"
2026-07-13,MANAPPURAM.NS,Manappuram Finance Limited,Credit Services,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-12,,24,114.098,watchlist,weekly_near_pivot,watchlist,67.99,Stage 2 - Advancing,62.99,Very Strong,Volume Drying Up,Volume Drying Up (0.72x vs 10W Avg),23.25,Outperformed Nifty by 23.25% in 3 Months,23.25,24.21,1.01,0.77,0.72,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-13,PHOENIXLTD.NS,The Phoenix Mills Limited,Real Estate,Stage 2,Stage 2,Extended,0.78,"Weekly advancing structure remains intact, but price is stretched versus key moving averages.",,,2026-07-12,,21,113.946,watchlist,weekly_breakout,watchlist,68.48,Stage 2 - Extended,66.48,Very Strong,Volume Expanding,Volume Expanding (2.24x vs 10W Avg),20.2,Outperformed Nifty by 20.2% in 3 Months,20.2,18.65,2.11,1.64,2.24,False,False,"Stage 2, Extended, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Extended;Low Liquidity"
2026-07-13,GRAVITA.NS,Gravita India Limited,Metal Fabrication,Stage 2,Stage 2,Advancing,0.8,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-12,,4,113.672,watchlist,weekly_near_pivot,watchlist,75.86,Stage 2 - Advancing,65.86,Very Strong,Volume Expanding,Volume Expanding (2.52x vs 10W Avg),9.94,Outperformed Nifty by 9.94% in 3 Months,9.94,17.65,1.77,1.22,2.52,False,False,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_strong, flags=Wider Risk;Low Liquidity"
2026-07-13,GLENMARK.NS,Glenmark Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Stage 2,Stage 2,Advancing,0.9,Price is above constructive weekly and long-term trend structure with improving relative strength.,,,2026-07-12,,7,113.582,watchlist,weekly_near_pivot,watchlist,74.16,Stage 2 - Advancing,64.16,Strong,Volume Drying Up,Volume Drying Up (0.84x vs 10W Avg),1.64,Outperformed Nifty by 1.64% in 3 Months,1.64,22.42,0.86,1.12,0.84,False,True,"Stage 2, Advancing, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, flags=Wider Risk;Low Liquidity"
